Brand,Store Number,Name,Ownership Type,Facility ID,Features - Products,Features - Service,Features - Stations,Food Region,Venue Type,Phone Number,Location,Street Address,Street Line 1,Street Line 2,City,State,Zip,Country,Coordinates,Latitude,Longitude,Insert Date
Starbucks,72571,Ingles-Asheville #30,Licensed,18232,,Wireless Hotspot,,9999,Unknown,828-274-0804,"1865 Hendersonville Rd
Asheville, NC 28803-3217
(35.50011, -82.523703)",1865 Hendersonville Rd,1865 Hendersonville Rd,,Asheville,NC,28803-3217,US,"(35.50011, -82.523703)",35.50011,-82.523703,06/22/2012 06:32:24 PM
Starbucks,3921,Ingles-Asheville #4,Licensed,7554,,Wireless Hotspot,,9999,Unknown,828-298-3514,"1141 Tunnel Rd
Asheville, NC 28805-2037
(35.585771, -82.488352)",1141 Tunnel Rd,1141 Tunnel Rd,,Asheville,NC,28805-2037,US,"(35.585771, -82.488352)",35.585771,-82.488352,06/22/2012 06:32:24 PM
Starbucks,2862,Parkway Centre,Company Owned,13824,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,828-274-0586,"1378 Hendersonville Road
Asheville, NC 28803-1957
(35.523092, -82.528392)",1378 Hendersonville Road,1378 Hendersonville Road,,Asheville,NC,28803-1957,US,"(35.523092, -82.528392)",35.523092,-82.528392,06/22/2012 06:32:24 PM
Starbucks,11420,Asheville Mall,Company Owned,17521,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,828-298-7188,"3 S Tunnel Road
Asheville, NC 28805-2238
(35.58081228991, -82.526689118339)",3 S Tunnel Road,3 S Tunnel Road,,Asheville,NC,28805-2238,US,"(35.58081228991, -82.526689118339)",35.58081228991,-82.526689118339,06/22/2012 06:32:24 PM
Starbucks,72992,Ingles-Arden #130,Licensed,14790,,Wireless Hotspot,,9999,Unknown,828-681-5173,"301 Long Shoals Rd
Arden, NC 28704-7713
(35.479698, -82.549492)",301 Long Shoals Rd,301 Long Shoals Rd,,Arden,NC,28704-7713,US,"(35.479698, -82.549492)",35.479698,-82.549492,06/22/2012 06:32:24 PM
Starbucks,8585,Biltmore Village,Company Owned,14411,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,828-277-3248,"40 All Souls Crescent Street
Asheville, NC 28803-2670
(35.566514, -82.54467)",40 All Souls Crescent Street,40 All Souls Crescent Street,,Asheville,NC,28803-2670,US,"(35.566514, -82.54467)",35.566514,-82.54467,06/22/2012 06:32:24 PM
Starbucks,8598,Charlotte St.,Company Owned,12590,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,828-225-3753,"62 Charlotte Street
Asheville, NC 28801-2434
(35.601382, -82.547085)",62 Charlotte Street,62 Charlotte Street,,Asheville,NC,28801-2434,US,"(35.601382, -82.547085)",35.601382,-82.547085,06/22/2012 06:32:24 PM
Starbucks,79308,Ingles-Asheville#3,Licensed,8080,,Wireless Hotspot,,9999,Unknown,828-253-1326,"915 Merrimon Ave
Asheville, NC 28804-2304
(35.630525, -82.552244)",915 Merrimon Ave,915 Merrimon Ave,,Asheville,NC,28804-2304,US,"(35.630525, -82.552244)",35.630525,-82.552244,06/22/2012 06:32:24 PM
Starbucks,73930,Ingles - Weaverville #180,Licensed,10475,,Wireless Hotspot,,9999,Unknown,828-645-2902,"140 Weaver Blvd
Weaverville, NC 28787-8345
(35.702715, -82.566958)",140 Weaver Blvd,140 Weaver Blvd,,Weaverville,NC,28787-8345,US,"(35.702715, -82.566958)",35.702715,-82.566958,06/22/2012 06:32:24 PM
Starbucks,3922,Ingles-Asheville #62,Licensed,7553,,Wireless Hotspot,,9999,Unknown,828-254-3496,"575 New Leicester Hwy
Asheville, NC 28806-2122
(35.614112, -82.631457)",575 New Leicester Hwy,575 New Leicester Hwy,,Asheville,NC,28806-2122,US,"(35.614112, -82.631457)",35.614112,-82.631457,06/22/2012 06:32:24 PM
Starbucks,79222,Ingles-Brevard #67,Licensed,9678,,Wireless Hotspot,,9999,Unknown,828-883-2377,"710 N Broad St
Brevard, NC 28712-3102
(35.24057, -82.727133)",710 N Broad St,710 N Broad St,,Brevard,NC,28712-3102,US,"(35.24057, -82.727133)",35.24057,-82.727133,06/22/2012 06:32:26 PM
Starbucks,3944,Ingles-Canton #55,Licensed,7552,,Wireless Hotspot,,9999,Unknown,828-648-3200,"630 Champion Dr
Canton, NC 28716-3032
(35.538994, -82.8446)",630 Champion Dr,630 Champion Dr,,Canton,NC,28716-3032,US,"(35.538994, -82.8446)",35.538994,-82.8446,06/22/2012 06:32:30 PM
Starbucks,8478,Independence Mall,Company Owned,16168,,Starbucks Card Mobile,,9999,Unknown,910-784-9555,"3500 Oleander Dr, #1072
Wilmington, NC 28403-0846
(34.213431935944, -77.905519284294)","3500 Oleander Dr, #1072",3500 Oleander Dr,#1072,Wilmington,NC,28403-0846,US,"(34.213431935944, -77.905519284294)",34.213431935944,-77.905519284294,06/22/2012 06:32:37 PM
Starbucks,8518,College Street,Company Owned,16396,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,910-798-9677,"317-1 S. College Road, 317
Wilmington, NC 28403-1601
(34.236162, -77.872381)","317-1 S. College Road, 317",317-1 S. College Road,317,Wilmington,NC,28403-1601,US,"(34.236162, -77.872381)",34.236162,-77.872381,06/22/2012 06:32:37 PM
Starbucks,5061,Harris Teeter - Wilmington #441,Licensed,10920,,,,9999,Unknown,910-791-1392,"2800 S College Rd
Wilmington, NC 28412-6827
(34.198700940495, -77.892025595903)",2800 S College Rd,2800 S College Rd,,Wilmington,NC,28412-6827,US,"(34.198700940495, -77.892025595903)",34.198700940495,-77.892025595903,06/22/2012 06:32:37 PM
Starbucks,8544,Mayfaire Towne Centre,Company Owned,14232,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,910-256-2097,"1005 International Drive
Wilmington, NC 28405-4176
(34.242121, -77.828527)",1005 International Drive,1005 International Drive,,Wilmington,NC,28405-4176,US,"(34.242121, -77.828527)",34.242121,-77.828527,06/22/2012 06:32:37 PM
Starbucks,8487,Landfall,Company Owned,8908,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,910-509-0332,"1705 Eastwood Rd, Ste 5E2
Wilmington, NC 28403-3640
(34.230532, -77.834232)","1705 Eastwood Rd, Ste 5E2",1705 Eastwood Rd,Ste 5E2,Wilmington,NC,28403-3640,US,"(34.230532, -77.834232)",34.230532,-77.834232,06/22/2012 06:32:37 PM
Starbucks,73925,Ingles-Waynesville #23,Licensed,10474,,Wireless Hotspot,,9999,Unknown,828-456-7599,"201 Barber Blvd
Waynesville, NC 28786-2872
(35.504061, -82.988091)",201 Barber Blvd,201 Barber Blvd,,Waynesville,NC,28786-2872,US,"(35.504061, -82.988091)",35.504061,-82.988091,06/22/2012 06:32:42 PM
Starbucks,75441,Western Carolina University -Center,Licensed,10733,,Wireless Hotspot,,9999,Unknown,,"517 Centennial Drive
Cullowhee, NC 28723
(35.309831, -83.183592)",517 Centennial Drive,517 Centennial Drive,,Cullowhee,NC,28723,US,"(35.309831, -83.183592)",35.309831,-83.183592,06/22/2012 06:32:42 PM
